Timestamp(ms),Current(uA)
16977.75,12349.738
16977.76,12396.361
16977.77,12209.921
16977.78,12023.610
16977.79,11977.054
16977.8,11744.390
16977.81,11558.404
16977.82,11511.928
16977.83,11372.549
16977.84,11233.243
16977.85,14784.864
16977.86,15868.945
16977.87,15774.507
16977.88,15255.676
16977.89,14926.022
16977.9,14690.800
16977.91,14127.093
16977.92,13798.804
16977.93,13892.561
16977.94,13564.556
16977.95,13377.304
16977.96,13096.669
16977.97,12816.326
16977.98,12442.991
16977.99,12303.125
16978,12349.738
16978.01,11977.054
16978.02,11744.390
16978.03,11604.888
16978.04,11558.404
16978.05,11465.460
16978.06,11326.105
16978.07,11279.670
16978.08,11186.823
16978.09,14314.865
16978.1,15774.507
16978.11,15538.553
16978.12,15114.348
16978.13,14926.022
16978.14,14455.779
16978.15,14361.828
16978.16,13986.349
16978.17,13751.938
16978.18,13424.104
16978.19,13190.181
16978.2,12909.741
16978.21,12676.265
16978.22,12629.594
16978.23,12442.991
16978.24,12070.176
16978.25,12116.749
16978.26,11930.504
16978.27,11744.390
16978.28,11651.381
16978.29,11511.928
16978.3,11372.549
16978.31,11279.670
16978.32,10954.850
16978.33,11744.390
16978.34,15632.910
16978.35,15774.507
16978.36,15491.387
16978.37,15114.348
16978.38,14784.864
16978.39,14455.779
16978.4,14033.256
16978.41,13986.349
16978.42,13517.730
16978.43,13190.181
16978.44,12956.461
16978.45,12816.326
16978.46,12816.326
16978.47,12582.931
16978.48,12349.738
16978.49,12256.519
16978.5,11930.504
16978.51,11930.504
16978.52,11930.504
16978.53,11651.381
16978.54,11465.460
16978.55,11186.823
16978.56,11047.615
16978.57,10769.417
16978.58,10862.117
16978.59,10769.417
16978.6,10723.079
16978.61,10584.114
16978.62,10491.512
16978.63,13564.556
16978.64,15538.553
16978.65,15585.728
16978.66,15208.559
16978.67,15020.169
16978.68,14596.768
16978.69,14314.865
16978.7,13845.678
16978.71,13705.080
16978.72,13424.104
16978.73,13049.925
16978.74,13049.925
16978.75,12816.326
16978.76,16388.938
16978.77,16672.984
16978.78,16341.625
16978.79,16010.664
16978.8,15727.300
16978.81,15255.676
16978.82,15020.169
16978.83,14643.779
16978.84,14220.963
16978.85,13986.349
16978.86,13611.390
16978.87,13377.304
16978.88,13236.949
16978.89,13049.925
16978.9,12816.326
16978.91,12676.265
16978.92,12256.519
16978.93,12256.519
16978.94,12116.749
16978.95,11837.431
16978.96,11790.906
16978.97,11558.404
16978.98,11326.105
16978.99,11326.105
16979,11326.105
16979.01,15208.559
16979.02,15821.723
16979.03,15585.728
16979.04,15302.802
16979.05,14831.909
16979.06,14690.800
16979.07,14314.865
16979.08,13939.450
16979.09,13564.556
16979.1,13330.511
16979.11,13190.181
16979.12,12909.741
16979.13,12863.029
16979.14,12536.276
16979.15,12303.125
16979.16,12116.749
16979.17,12070.176
16979.18,11697.881
16979.19,11511.928
16979.2,11697.881
16979.21,11419.000
16979.22,11233.243
16979.23,11094.010
16979.24,10954.850
16979.25,10954.850
16979.26,11372.549
16979.27,15302.802
16979.28,15680.101
16979.29,15397.078
16979.3,15114.348
16979.31,14831.909
16979.32,14408.800
16979.33,14267.910
16979.34,13845.678
16979.35,13611.390
16979.36,13330.511
16979.37,13049.925
16979.38,12816.326
16979.39,12816.326
16979.4,12536.276
16979.41,12256.519
16979.42,12256.519
16979.43,11883.964
16979.44,11837.431
16979.45,11651.381
16979.46,11465.460
16979.47,11279.670
16979.48,11047.615
16979.49,11047.615
16979.5,11233.243
16979.51,15491.387
16979.52,15821.723
16979.53,15632.910
16979.54,15255.676
16979.55,14926.022
16979.56,14596.768
16979.57,14127.093
16979.58,13939.450
16979.59,13564.556
16979.6,13377.304
16979.61,13236.949
16979.62,12909.741
16979.63,12769.631
16979.64,12582.931
16979.65,12396.361
16979.66,12163.331
16979.67,12116.749
16979.68,11930.504
16979.69,11651.381
16979.7,11651.381
16979.71,11326.105
16979.72,11140.413
16979.73,11186.823
16979.74,10862.117
16979.75,10954.850
16979.76,10862.117
16979.77,10676.749
16979.78,10630.428
16979.79,10723.079
16979.8,14878.962
16979.81,15680.101
16979.82,15349.936
16979.83,15114.348
16979.84,14878.962
16979.85,14455.779
16979.86,14220.963
16979.87,13751.938
16979.88,13470.913
16979.89,13377.304
16979.9,13283.727
16979.91,12909.741
16979.92,13283.727
16979.93,16672.984
16979.94,16815.117
16979.95,16436.260
16979.96,16010.664
16979.97,15491.387
16979.98,15208.559
16979.99,14690.800
16980,14502.768
16980.01,14127.093
16980.02,13705.080
16980.03,13798.804
16980.04,13330.511
16980.05,13236.949
16980.06,13003.188
16980.07,12956.461
16980.08,12582.931
16980.09,12489.630
16980.1,12209.921
16980.11,12116.749
16980.12,11837.431
16980.13,11511.928
16980.14,11558.404
16980.15,11465.460
16980.16,11419.000
16980.17,11372.549
16980.18,10908.479
16980.19,11883.964
16980.2,15585.728
16980.21,15774.507
16980.22,15491.387
16980.23,15020.169
16980.24,14549.764
16980.25,14314.865
16980.26,14127.093
16980.27,13798.804
16980.28,13705.080
16980.29,13283.727
16980.3,12956.461
16980.31,12863.029
16980.32,12442.991
16980.33,12349.738
16980.34,12209.921
16980.35,11883.964
16980.36,12023.610
16980.37,11837.431
16980.38,11604.888
16980.39,11558.404
16980.4,11279.670
16980.41,11233.243
16980.42,11094.010
16980.43,10908.479
16980.44,10769.417
16980.45,10908.479
16980.46,10815.763
16980.47,13377.304
16980.48,15585.728
16980.49,15727.300
16980.5,15161.449
16980.51,14926.022
16980.52,14643.779
16980.53,14361.828
16980.54,14080.170
16980.55,13705.080
16980.56,13377.304
16980.57,13190.181
16980.58,13049.925
16980.59,12629.594
16980.6,12629.594
16980.61,12256.519
16980.62,12303.125
16980.63,12209.921
16980.64,11790.906
16980.65,11744.390
16980.66,11651.381
16980.67,11419.000
16980.68,11326.105
16980.69,11047.615
16980.7,11186.823
16980.71,10862.117
16980.72,10769.417
16980.73,14361.828
16980.74,15868.945
16980.75,15632.910
16980.76,15302.802
16980.77,14878.962
16980.78,14502.768
16980.79,14220.963
16980.8,14127.093
16980.81,13705.080
16980.82,13517.730
16980.83,13330.511
16980.84,13003.188
16980.85,12863.029
16980.86,12536.276
16980.87,14690.800
16980.88,16436.260
16980.89,16483.588
16980.9,16057.920
16980.91,15585.728
16980.92,15208.559
16980.93,15020.169
16980.94,14690.800
16980.95,14408.800
16980.96,14127.093
16980.97,13798.804
16980.98,13377.304
16980.99,13424.104
16981,12956.461
16981.01,12909.741
16981.02,12536.276
16981.03,12536.276
16981.04,12116.749
16981.05,11977.054
16981.06,11837.431
16981.07,11790.906
16981.08,11558.404
16981.09,11419.000
16981.1,11419.000
16981.11,11279.670
16981.12,14455.779
16981.13,16294.321
16981.14,15868.945
16981.15,15491.387
16981.16,15067.254
16981.17,14549.764
16981.18,14408.800
16981.19,14174.023
16981.2,13798.804
16981.21,13377.304
16981.22,13190.181
16981.23,12909.741
16981.24,12909.741
16981.25,12676.265
16981.26,12349.738
16981.27,12163.331
16981.28,11930.504
16981.29,11930.504
16981.3,11744.390
16981.31,11651.381
16981.32,11372.549
16981.33,11372.549
16981.34,11326.105
16981.35,11279.670
16981.36,11094.010
16981.37,10862.117
16981.38,10954.850
16981.39,15444.229
16981.4,15632.910
16981.41,15491.387
16981.42,15114.348
16981.43,14784.864
16981.44,14361.828
16981.45,14033.256
16981.46,13751.938
16981.47,13470.913
16981.48,13236.949
16981.49,13049.925
16981.5,12863.029
16981.51,12863.029
16981.52,12489.630
16981.53,12489.630
16981.54,12116.749
16981.55,15821.723
16981.56,16341.625
16981.57,15963.417
16981.58,15774.507
16981.59,15302.802
16981.6,14878.962
16981.61,14408.800
16981.62,14080.170
16981.63,13939.450
16981.64,13798.804
16981.65,13424.104
16981.66,13424.104
16981.67,13049.925
16981.68,12816.326
16981.69,12629.594
16981.7,12442.991
16981.71,12209.921
16981.72,12070.176
16981.73,11977.054
16981.74,11744.390
16981.75,11744.390
16981.76,11558.404
16981.77,11372.549
16981.78,11047.615
16981.79,13845.678
16981.8,15727.300
16981.81,15585.728
16981.82,15444.229
16981.83,15020.169
16981.84,14549.764
16981.85,14220.963
16981.86,13986.349
16981.87,13892.561
16981.88,13705.080
16981.89,13190.181
16981.9,13003.188
16981.91,12816.326
16981.92,12489.630
16981.93,12396.361
16981.94,11977.054
16981.95,11977.054
16981.96,12023.610
16981.97,11744.390
16981.98,11604.888
16981.99,11465.460
16982,11279.670
16982.01,11140.413
16982.02,11186.823
16982.03,11001.229
16982.04,11047.615
16982.05,10723.079
16982.06,14033.256
16982.07,15727.300
16982.08,15585.728
16982.09,15161.449
16982.1,14878.962
16982.11,14643.779
16982.12,14174.023
16982.13,13892.561
16982.14,13564.556
16982.15,13377.304
16982.16,13143.421
16982.17,12816.326
16982.18,12769.631
16982.19,12536.276
16982.2,12070.176
16982.21,12256.519
16982.22,11977.054
16982.23,11883.964
16982.24,11651.381
16982.25,11511.928
16982.26,11279.670
16982.27,11140.413
16982.28,11047.615
16982.29,11001.229
16982.3,10862.117
16982.31,14973.092
16982.32,15868.945
16982.33,15632.910
16982.34,15349.936
16982.35,14973.092
16982.36,14596.768
16982.37,14314.865
16982.38,13892.561
16982.39,13845.678
16982.4,13611.390
16982.41,13190.181
16982.42,12956.461
16982.43,12769.631
16982.44,12582.931
16982.45,12442.991
16982.46,12163.331
16982.47,12070.176
16982.48,11883.964
16982.49,11837.431
16982.5,11511.928
16982.51,11419.000
16982.52,11140.413
16982.53,11140.413
16982.54,10954.850
16982.55,10908.479
16982.56,10954.850
16982.57,15349.936
16982.58,15774.507
16982.59,15538.553
16982.6,15255.676
16982.61,14831.909
16982.62,14502.768
16982.63,14314.865
16982.64,13845.678
16982.65,13564.556
16982.66,13283.727
16982.67,13143.421
16982.68,12956.461
16982.69,12722.943
16982.7,12396.361
16982.71,12349.738
16982.72,12209.921
16982.73,11930.504
16982.74,11883.964
16982.75,11790.906
16982.76,11511.928
16982.77,11326.105
16982.78,11279.670
16982.79,11233.243
16982.8,10862.117
16982.81,10908.479
16982.82,10815.763
16982.83,14549.764
16982.84,15868.945
16982.85,15821.723
16982.86,15491.387
16982.87,15161.449
16982.88,14737.828
16982.89,14314.865
16982.9,14033.256
16982.91,13751.938
16982.92,13377.304
16982.93,13424.104
16982.94,13003.188
16982.95,12722.943
16982.96,14127.093
16982.97,16767.732
16982.98,16672.984
16982.99,16152.456
16983,15821.723
16983.01,15397.078
16983.02,15302.802
16983.03,14737.828
16983.04,14314.865
16983.05,14080.170
16983.06,13705.080
16983.07,13705.080
16983.08,13330.511
16983.09,13049.925
16983.1,13003.188
16983.11,12582.931
16983.12,12489.630
16983.13,12303.125
16983.14,12116.749
16983.15,11930.504
16983.16,11883.964
16983.17,11744.390
16983.18,11558.404
16983.19,11465.460
16983.2,11233.243
16983.21,11047.615
16983.22,15255.676
16983.23,15821.723
16983.24,15585.728
16983.25,15302.802
16983.26,14784.864
16983.27,14314.865
16983.28,14220.963
16983.29,14033.256
16983.3,13705.080
16983.31,13283.727
16983.32,13190.181
16983.33,12909.741
16983.34,12629.594
16983.35,12536.276
16983.36,12349.738
16983.37,12303.125
16983.38,12070.176
16983.39,11790.906
16983.4,11790.906
16983.41,11558.404
16983.42,11326.105
16983.43,11372.549
16983.44,11279.670
16983.45,10954.850
16983.46,13236.949
16983.47,15727.300
16983.48,15868.945
16983.49,15491.387
16983.5,15067.254
16983.51,14878.962
16983.52,14408.800
16983.53,14033.256
16983.54,13751.938
16983.55,13658.230
16983.56,13424.104
16983.57,13096.669
16983.58,12956.461
16983.59,12676.265
16983.6,12256.519
16983.61,12349.738
16983.62,12256.519
16983.63,11837.431
16983.64,11697.881
16983.65,11604.888
16983.66,11465.460
16983.67,11372.549
16983.68,11372.549
16983.69,10908.479
16983.7,10954.850
16983.71,10676.749
16983.72,15067.254
16983.73,15632.910
16983.74,15585.728
16983.75,15255.676
16983.76,14784.864
16983.77,14408.800
16983.78,14314.865
16983.79,13986.349
16983.8,13611.390
16983.81,13377.304
16983.82,13143.421
16983.83,13096.669
16983.84,12722.943
16983.85,12676.265
16983.86,12442.991
16983.87,12116.749
16983.88,12023.610
16983.89,12116.749
16983.9,11744.390
16983.91,11558.404
16983.92,11558.404
16983.93,11279.670
16983.94,11186.823
16983.95,11140.413
16983.96,10862.117
16983.97,10908.479
16983.98,10862.117
16983.99,15491.387
16984,15774.507
16984.01,15491.387
16984.02,15067.254
16984.03,14878.962
16984.04,14596.768
16984.05,14127.093
16984.06,14033.256
16984.07,13564.556
16984.08,13377.304
16984.09,13096.669
16984.1,12816.326
16984.11,12722.943
16984.12,12489.630
16984.13,12396.361
16984.14,12163.331
16984.15,12116.749
16984.16,11883.964
16984.17,11651.381
16984.18,11604.888
16984.19,11233.243
16984.2,11372.549
16984.21,10954.850
16984.22,10954.850
16984.23,12582.931
16984.24,15821.723
16984.25,16057.920
16984.26,15538.553
16984.27,15302.802
16984.28,14737.828
16984.29,14314.865
16984.3,14267.910
16984.31,13892.561
16984.32,13658.230
16984.33,13424.104
16984.34,13283.727
16984.35,13049.925
16984.36,12816.326
16984.37,15868.945
16984.38,16815.117
16984.39,16578.270
16984.4,16152.456
16984.41,15774.507
16984.42,15302.802
16984.43,14926.022
16984.44,14643.779
16984.45,14549.764
16984.46,14174.023
16984.47,13798.804
16984.48,13611.390
16984.49,13283.727
16984.5,13003.188
16984.51,12816.326
16984.52,12582.931
16984.53,12489.630
16984.54,12349.738
16984.55,12116.749
16984.56,11930.504
16984.57,11930.504
16984.58,11651.381
16984.59,11511.928
16984.6,11233.243
16984.61,11233.243
16984.62,15020.169
16984.63,15868.945
16984.64,15680.101
16984.65,15349.936
16984.66,15020.169
16984.67,14549.764
16984.68,14314.865
16984.69,13986.349
16984.7,13658.230
16984.71,13517.730
16984.72,13236.949
16984.73,13190.181
16984.74,12769.631
16984.75,12676.265
16984.76,12349.738
16984.77,12070.176
16984.78,12023.610
16984.79,11790.906
16984.8,11930.504
16984.81,11651.381
16984.82,11419.000
16984.83,11419.000
16984.84,11233.243
16984.85,11001.229
16984.86,11186.823
16984.87,15491.387
16984.88,15868.945
16984.89,15444.229
16984.9,15067.254
16984.91,14737.828
16984.92,14408.800
16984.93,14080.170
16984.94,13892.561
16984.95,13705.080
16984.96,13517.730
16984.97,13190.181
16984.98,12863.029
16984.99,12769.631
16985,12536.276
16985.01,12349.738
16985.02,12116.749
16985.03,12023.610
16985.04,11837.431
16985.05,11511.928
16985.06,11511.928
16985.07,11326.105
16985.08,11372.549
16985.09,11047.615
16985.1,11001.229
16985.11,11186.823
16985.12,10862.117
16985.13,10723.079
16985.14,13892.561
16985.15,15538.553
16985.16,15444.229
16985.17,15208.559
16985.18,14784.864
16985.19,14502.768
16985.2,14127.093
16985.21,13892.561
16985.22,13517.730
16985.23,13470.913
16985.24,13003.188
16985.25,12863.029
16985.26,12816.326
16985.27,12629.594
16985.28,12442.991
16985.29,12163.331
16985.3,11977.054
16985.31,11930.504
16985.32,11604.888
16985.33,11558.404
16985.34,11372.549
16985.35,11372.549
16985.36,11279.670
16985.37,10954.850
16985.38,11186.823
16985.39,15444.229
16985.4,15868.945
16985.41,15632.910
16985.42,15114.348
16985.43,14878.962
16985.44,14455.779
16985.45,14314.865
16985.46,13892.561
16985.47,13564.556
16985.48,13330.511
16985.49,13096.669
16985.5,12909.741
16985.51,12816.326
16985.52,12442.991
16985.53,14314.865
16985.54,16578.270
16985.55,16436.260
16985.56,16105.184
16985.57,15632.910
16985.58,15302.802
16985.59,14784.864
16985.6,14643.779
16985.61,14408.800
16985.62,13986.349
16985.63,13751.938
16985.64,13283.727
16985.65,13330.511
16985.66,13190.181
16985.67,13003.188
16985.68,12676.265
16985.69,12489.630
16985.7,12256.519
16985.71,12116.749
16985.72,11883.964
16985.73,11697.881
16985.74,11604.888
16985.75,11511.928
16985.76,11279.670
16985.77,11279.670
16985.78,11186.823
16985.79,11047.615
16985.8,12023.610
16985.81,15774.507
16985.82,15632.910
16985.83,15491.387
16985.84,15020.169
16985.85,14926.022
16985.86,14549.764
16985.87,14174.023
16985.88,13751.938
16985.89,13470.913
16985.9,13190.181
16985.91,13096.669
16985.92,12816.326
16985.93,12629.594
16985.94,12349.738
16985.95,12396.361
16985.96,12116.749
16985.97,12023.610
16985.98,11883.964
16985.99,11697.881
16986,11558.404
16986.01,11558.404
16986.02,11326.105
16986.03,11233.243
16986.04,11001.229
16986.05,15302.802
16986.06,15821.723
16986.07,15632.910
16986.08,15255.676
16986.09,14831.909
16986.1,14361.828
16986.11,14267.910
16986.12,13845.678
16986.13,13705.080
16986.14,13517.730
16986.15,13190.181
16986.16,13049.925
16986.17,12816.326
16986.18,12536.276
16986.19,12442.991
16986.2,12163.331
16986.21,11930.504
16986.22,11837.431
16986.23,11651.381
16986.24,11558.404
16986.25,11651.381
16986.26,11419.000
16986.27,11140.413
16986.28,11094.010
16986.29,10954.850
16986.3,10769.417
16986.31,14831.909
16986.32,15680.101
16986.33,15774.507
16986.34,15114.348
16986.35,14878.962
16986.36,14314.865
16986.37,14127.093
16986.38,13939.450
16986.39,13658.230
16986.4,13377.304
16986.41,13377.304
16986.42,13143.421
16986.43,12909.741
16986.44,12629.594
16986.45,12442.991
16986.46,12209.921
16986.47,12023.610
16986.48,11930.504
16986.49,11790.906
16986.5,11604.888
16986.51,11372.549
16986.52,11326.105
16986.53,11186.823
16986.54,10954.850
16986.55,14033.256
16986.56,16057.920
16986.57,15774.507
16986.58,15397.078
16986.59,15208.559
16986.6,14784.864
16986.61,14314.865
16986.62,14080.170
16986.63,13751.938
16986.64,13611.390
16986.65,13236.949
16986.66,13096.669
16986.67,12816.326
16986.68,12582.931
16986.69,12582.931
16986.7,12303.125
16986.71,12256.519
16986.72,11930.504
16986.73,11604.888
16986.74,11744.390
16986.75,11326.105
16986.76,11326.105
16986.77,11326.105
16986.78,11326.105
16986.79,11186.823
16986.8,10954.850
16986.81,10723.079
16986.82,11697.881
16986.83,15680.101
16986.84,15868.945
16986.85,15632.910
16986.86,15114.348
16986.87,14831.909
16986.88,14408.800
16986.89,14220.963
16986.9,13845.678
16986.91,13705.080
16986.92,13283.727
16986.93,13236.949
16986.94,12816.326
16986.95,12629.594
16986.96,15916.177
16986.97,16862.512
16986.98,16294.321
16986.99,16010.664
16987,15774.507
16987.01,15302.802
16987.02,14926.022
16987.03,14596.768
16987.04,14314.865
16987.05,14033.256
16987.06,13658.230
16987.07,13611.390
16987.08,13470.913
16987.09,13003.188
16987.1,12816.326
16987.11,12722.943
16987.12,12349.738
16987.13,12349.738
16987.14,12116.749
16987.15,11930.504
16987.16,11651.381
16987.17,11604.888
16987.18,11419.000
16987.19,11279.670
16987.2,13939.450
16987.21,16105.184
16987.22,16010.664
16987.23,15491.387
16987.24,15349.936
16987.25,14926.022
16987.26,14690.800
16987.27,14408.800
16987.28,13939.450
16987.29,13564.556
16987.3,13283.727
16987.31,13143.421
16987.32,12956.461
16987.33,12629.594
16987.34,12489.630
16987.35,12396.361
16987.36,12209.921
16987.37,12116.749
16987.38,11790.906
16987.39,11744.390
16987.4,11465.460
16987.41,11511.928
16987.42,11279.670
16987.43,11186.823
16987.44,10769.417
16987.45,15208.559
16987.46,15963.417
16987.47,15585.728
16987.48,15255.676
16987.49,15067.254
16987.5,14502.768
16987.51,14361.828
16987.52,14033.256
16987.53,13798.804
16987.54,13564.556
16987.55,13283.727
16987.56,13049.925
16987.57,12816.326
16987.58,12676.265
16987.59,12396.361
16987.6,12256.519
16987.61,11977.054
16987.62,11930.504
16987.63,11744.390
16987.64,11651.381
16987.65,11511.928
16987.66,11233.243
16987.67,11094.010
16987.68,11140.413
16987.69,10908.479
16987.7,10862.117
16987.71,14878.962
16987.72,15916.177
16987.73,15585.728
16987.74,15397.078
16987.75,15020.169
16987.76,14549.764
16987.77,14080.170
16987.78,13939.450
16987.79,13658.230
16987.8,13424.104
16987.81,13190.181
16987.82,12816.326
16987.83,12676.265
16987.84,12582.931
16987.85,12303.125
16987.86,12163.331
16987.87,11977.054
16987.88,11883.964
16987.89,11651.381
16987.9,11651.381
16987.91,11419.000
16987.92,11326.105
16987.93,11233.243
16987.94,11140.413
16987.95,11837.431
16987.96,15632.910
16987.97,15916.177
16987.98,15585.728
16987.99,15208.559
16988,14831.909
16988.01,14596.768
16988.02,14314.865
16988.03,13939.450
16988.04,13751.938
16988.05,13470.913
16988.06,13330.511
16988.07,13049.925
16988.08,12863.029
16988.09,12676.265
16988.1,12209.921
16988.11,12070.176
16988.12,12023.610
16988.13,11883.964
16988.14,11790.906
16988.15,11511.928
16988.16,11186.823
16988.17,11279.670
16988.18,11233.243
16988.19,11140.413
16988.2,11094.010
16988.21,15444.229
16988.22,15916.177
16988.23,15680.101
16988.24,15302.802
16988.25,14878.962
16988.26,14596.768
16988.27,14314.865
16988.28,14033.256
16988.29,13751.938
16988.3,13564.556
16988.31,13377.304
16988.32,13190.181
16988.33,12816.326
16988.34,12536.276
16988.35,12349.738
16988.36,12349.738
16988.37,12070.176
16988.38,11790.906
16988.39,11744.390
16988.4,11558.404
16988.41,11558.404
16988.42,11186.823
16988.43,11186.823
16988.44,11094.010
16988.45,10908.479
16988.46,10954.850
16988.47,10862.117
16988.48,15302.802
16988.49,15963.417
16988.5,15727.300
16988.51,15397.078
16988.52,14973.092
16988.53,14690.800
16988.54,14174.023
16988.55,14033.256
16988.56,13798.804
16988.57,13517.730
16988.58,13003.188
16988.59,13049.925
16988.6,16294.321
16988.61,16862.512
16988.62,16530.926
16988.63,16294.321
16988.64,15774.507
16988.65,15444.229
16988.66,15067.254
16988.67,14737.828
16988.68,14361.828
16988.69,14267.910
16988.7,13892.561
16988.71,13705.080
16988.72,13564.556
16988.73,13236.949
16988.74,12956.461
16988.75,12676.265
16988.76,12489.630
16988.77,12163.331
16988.78,12116.749
16988.79,12023.610
16988.8,11790.906
16988.81,11511.928
16988.82,11558.404
16988.83,11326.105
16988.84,15255.676
16988.85,16057.920
16988.86,15774.507
16988.87,15255.676
16988.88,15020.169
16988.89,14690.800
16988.9,14314.865
16988.91,13892.561
16988.92,13564.556
16988.93,13611.390
16988.94,13236.949
16988.95,13143.421
16988.96,12816.326
16988.97,12676.265
16988.98,12629.594
16988.99,12303.125
16989,12256.519
16989.01,11977.054
16989.02,11883.964
16989.03,11744.390
16989.04,11465.460
16989.05,11279.670
16989.06,11094.010
16989.07,10862.117
16989.08,11047.615
16989.09,10908.479
16989.1,10908.479
16989.11,15397.078
16989.12,15868.945
16989.13,15585.728
16989.14,15114.348
16989.15,14878.962
16989.16,14455.779
16989.17,14174.023
16989.18,13892.561
16989.19,13470.913
16989.2,13190.181
16989.21,13236.949
16989.22,12863.029
16989.23,12582.931
16989.24,12349.738
16989.25,12303.125
16989.26,12163.331
16989.27,12163.331
16989.28,12023.610
16989.29,11697.881
16989.3,11558.404
16989.31,11465.460
16989.32,11233.243
16989.33,11140.413
16989.34,10908.479
16989.35,11001.229
16989.36,12256.519
16989.37,15491.387
16989.38,15727.300
16989.39,15491.387
16989.4,15161.449
16989.41,14737.828
16989.42,14408.800
16989.43,14174.023
16989.44,13845.678
16989.45,13564.556
16989.46,13330.511
16989.47,13049.925
16989.48,12956.461
16989.49,12629.594
16989.5,12442.991
16989.51,12209.921
16989.52,12116.749
16989.53,11883.964
16989.54,11790.906
16989.55,11651.381
16989.56,11651.381
16989.57,11326.105
16989.58,11094.010
16989.59,10954.850
16989.6,11186.823
16989.61,15255.676
16989.62,15916.177
16989.63,15585.728
16989.64,15067.254
16989.65,15114.348
16989.66,14643.779
16989.67,14502.768
16989.68,14033.256
16989.69,13611.390
16989.7,13611.390
16989.71,13236.949
16989.72,13049.925
16989.73,12863.029
16989.74,12489.630
16989.75,12582.931
16989.76,12303.125
16989.77,12116.749
16989.78,11930.504
16989.79,11697.881
16989.8,11419.000
16989.81,11465.460
16989.82,11326.105
16989.83,11279.670
16989.84,11047.615
16989.85,10908.479
16989.86,14926.022
16989.87,15868.945
16989.88,15491.387
16989.89,15444.229
16989.9,14926.022
16989.91,14502.768
16989.92,14361.828
16989.93,14080.170
16989.94,13845.678
16989.95,13564.556
16989.96,13424.104
16989.97,12863.029
16989.98,12863.029
16989.99,12722.943
16990,12536.276
16990.01,12303.125
16990.02,12116.749
16990.03,11883.964
16990.04,11883.964
16990.05,11697.881
16990.06,11511.928
16990.07,11465.460
16990.08,11326.105
16990.09,10954.850
16990.1,10862.117
16990.11,10769.417
16990.12,10723.079
16990.13,15067.254
16990.14,15727.300
16990.15,15585.728
16990.16,15302.802
16990.17,15114.348
16990.18,14408.800
16990.19,14080.170
16990.2,13939.450
16990.21,13658.230
16990.22,13424.104
16990.23,13236.949
16990.24,12909.741
16990.25,12863.029
16990.26,14926.022
16990.27,16909.914
16990.28,16578.270
16990.29,16199.736
16990.3,15916.177
16990.31,15585.728
16990.32,15114.348
16990.33,14784.864
16990.34,14408.800
16990.35,14033.256
16990.36,13892.561
16990.37,13611.390
16990.38,13283.727
16990.39,13143.421
16990.4,12863.029
16990.41,12816.326
16990.42,12489.630
16990.43,12256.519
16990.44,12209.921
16990.45,11883.964
16990.46,11790.906
16990.47,11744.390
16990.48,11511.928
16990.49,11326.105
16990.5,11140.413
16990.51,11140.413
16990.52,11697.881
16990.53,15491.387
16990.54,15727.300
16990.55,15444.229
16990.56,14878.962
16990.57,14596.768
16990.58,14267.910
16990.59,14127.093
16990.6,13845.678
16990.61,13611.390
16990.62,13330.511
16990.63,13330.511
16990.64,13049.925
16990.65,12769.631
16990.66,12676.265
16990.67,12303.125
16990.68,12116.749
16990.69,12023.610
16990.7,11790.906
16990.71,11837.431
16990.72,11651.381
16990.73,11465.460
16990.74,11326.105
16990.75,11140.413
16990.76,10954.850
16990.77,13190.181
16990.78,15868.945
16990.79,15538.553
16990.8,15491.387
16990.81,15161.449
16990.82,14596.768
16990.83,14549.764
16990.84,14220.963
16990.85,13751.938
16990.86,13517.730
16990.87,13377.304
16990.88,12909.741
16990.89,12863.029
16990.9,12629.594
16990.91,12396.361
16990.92,12209.921
16990.93,12070.176
16990.94,11977.054
16990.95,11837.431
16990.96,11558.404
16990.97,11326.105
16990.98,11372.549
16990.99,11233.243
16991,11233.243
16991.01,11186.823
16991.02,10815.763
16991.03,14408.800
16991.04,15774.507
16991.05,15774.507
16991.06,15349.936
16991.07,15067.254
16991.08,14596.768
16991.09,14361.828
16991.1,13986.349
16991.11,13845.678
16991.12,13611.390
16991.13,13283.727
16991.14,13049.925
16991.15,12909.741
16991.16,12582.931
16991.17,12349.738
16991.18,12303.125
16991.19,12070.176
16991.2,11883.964
16991.21,11977.054
16991.22,11604.888
16991.23,11511.928
16991.24,11326.105
16991.25,11094.010
16991.26,10908.479
16991.27,13658.230
16991.28,15916.177
16991.29,15916.177
16991.3,15491.387
16991.31,15161.449
16991.32,14926.022
16991.33,14549.764
16991.34,14220.963
16991.35,13892.561
16991.36,13611.390
16991.37,13283.727
16991.38,13003.188
16991.39,13003.188
16991.4,12863.029
16991.41,12629.594
16991.42,12256.519
16991.43,12116.749
16991.44,12023.610
16991.45,11837.431
16991.46,11651.381
16991.47,11558.404
16991.48,11511.928
16991.49,11372.549
16991.5,11140.413
16991.51,11047.615
16991.52,11697.881
16991.53,15727.300
16991.54,16010.664
16991.55,15585.728
16991.56,15302.802
16991.57,14878.962
16991.58,14596.768
16991.59,14361.828
16991.6,13986.349
16991.61,13611.390
16991.62,13424.104
16991.63,13283.727
16991.64,13049.925
16991.65,12629.594
16991.66,16010.664
16991.67,16767.732
16991.68,16294.321
16991.69,16105.184
16991.7,15868.945
16991.71,15349.936
16991.72,15020.169
16991.73,14737.828
16991.74,14408.800
16991.75,14127.093
